1016371735,1617984945839,562,IEXG,AMZN,IEX,,21,3349.7300,,N,32
1016371936,1617984945840,157,IEXG,AMZN,IEX,,13,3349.7500,,N,32
1016377093,1617984945861,683,IEXG,TSLA,IEX,,30,673.5500,,N,32
1016608129,1617984949333,941,IEXG,AMZN,IEX,,30,3349.9900,,N,-96
1016642466,1617984949568,768,IEXG,TSLA,IEX,,30,673.6000,,N,-96
1016673626,1617984950121,198,IEXG,TSLA,IEX,,42,673.5800,,N,-96
1016678791,1617984950251,885,IEXG,TSLA,IEX,,57,673.5800,,N,-96
1016679082,1617984950254,961,IEXG,TSLA,IEX,,1,673.5800,,N,-96
1016679087,1617984950254,961,IEXG,TSLA,IEX,,13,673.5800,,N,-96
1016806035,1617984952424,457,IEXG,TSLA,IEX,,11,673.7100,,N,32
1016821510,1617984952771,488,IEXG,TSLA,IEX,,15,673.7300,,N,-96
1016863978,1617984953437,4,IEXG,TSLA,IEX,,100,673.7350,,N,0
1016923113,1617984954597,628,IEXG,GOOG,IEX,,1,2271.8300,,N,-96
1016955413,1617984955375,553,IEXG,TSLA,IEX,,4,673.7050,,N,32
1016966572,1617984955620,760,IEXG,AMZN,IEX,,1,3350.3300,,N,32
1017149637,1617984958846,762,IEXG,TSLA,IEX,,30,673.8500,,N,32
1017150273,1617984958855,485,IEXG,TSLA,IEX,,30,673.8900,,N,32
1017151161,1617984958871,182,IEXG,TSLA,IEX,,30,673.9700,,N,32
1017288847,1617984960612,409,IEXG,AMZN,IEX,,63,3350.6600,,N,-96
1017290042,1617984960618,286,IEXG,AMZN,IEX,,37,3350.6600,,N,-96
1017305690,1617984960870,470,IEXG,TSLA,IEX,,30,673.9700,,N,32
1017305703,1617984960870,470,IEXG,TSLA,IEX,,3,673.9700,,N,32
1017569972,1617984965377,434,IEXG,TSLA,IEX,,23,674.0200,,N,-96
1017569992,1617984965377,436,IEXG,TSLA,IEX,,100,674.0300,,N,0
1017581377,1617984965596,522,IEXG,TSLA,IEX,,15,674.0000,,N,32
1017581615,1617984965597,255,IEXG,TSLA,IEX,,30,673.9900,,N,32
101764229,1617975416930,674,IEXG,TSLA,IEX,,33,676.3100,,N,32
1017796826,1617984968265,898,IEXG,GOOG,IEX,,100,2271.5200,,N,-128
1017895857,1617984970357,39,IEXG,TSLA,IEX,,18,673.9150,,N,32
1017970731,1617984971821,984,IEXG,TSLA,IEX,,8,673.8600,,N,-96
1018027920,1617984972101,313,IEXG,GOOG,IEX,,33,2271.5100,,N,32
1018047331,1617984972259,48,IEXG,TSLA,IEX,,16,673.7800,,N,32
1018071812,1617984972601,698,IEXG,TSLA,IEX,,16,673.7500,,N,32
1018194907,1617984975015,51,IEXG,TSLA,IEX,,4,673.7050,,N,32
1018224361,1617984975424,637,IEXG,AMZN,IEX,,5,3349.4850,,N,32
1018224366,1617984975424,637,IEXG,AMZN,IEX,,5,3349.4850,,N,32
1018224371,1617984975424,637,IEXG,AMZN,IEX,,1,3349.4850,,N,32
1018329466,1617984976745,728,IEXG,AMZN,IEX,,3,3349.4450,,N,32
1018329547,1617984976745,837,IEXG,AMZN,IEX,,1,3349.4450,,N,-96
1018329560,1617984976745,837,IEXG,AMZN,IEX,,11,3349.4450,,N,-96
1018372432,1617984976987,652,IEXG,GOOGL,IEX,,3,2256.2100,,N,-96
101855638,1617975417604,165,IEXG,GOOGL,IEX,,100,2242.4800,,N,0
1019070614,1617984988180,13,IEXG,AMZN,IEX,,10,3349.5800,,N,32
101920316,1617975418066,646,IEXG,AMZN,IEX,,4,3294.5400,,N,32
101920678,1617975418067,232,IEXG,AMZN,IEX,,1,3294.7900,,N,32
101923700,1617975418078,418,IEXG,AMZN,IEX,,3,3294.7900,,N,32
1019395814,1617984994252,523,IEXG,AMZN,IEX,,7,3349.2200,,N,32
1019588977,1617984997788,584,IEXG,AMZN,IEX,,1,3349.8700,,N,32
1019589426,1617984997789,58,IEXG,AMZN,IEX,,1,3349.9500,,N,-96
1019834532,1617985002169,501,IEXG,AMZN,IEX,,94,3350.0450,,N,32
